,img_url,caption,n_likes_1000,n_comments,age
489,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11258725_741414265976187_1706676512_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mntKzN6xxPcAX8yZEFv&edm=APU89FABAAAA&ccb=7-4&oh=6dcfb2f7b4abbdba80d40f2ca135a52c&oe=615C7C60&_nc_sid=86f79a,"Look good, feel good, play better. @SerenaWilliams kicks her style up Down Under.",24k,248,8 years ago
490,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11232655_798907283510704_1207917980_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=mFS1QlOFgtsAX8_IsC2&edm=APU89FABAAAA&ccb=7-4&oh=f42688c8664f5ab0cf740a7e48d9d5b9&oe=615D6BB8&_nc_sid=86f79a,Give yourself to the game. Give back to the community. The 2013 Nike Black History Month collection debuts on court this week. Be bold. Be true.,83k,1726,8 years ago
491,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11230368_536714486466583_1724047093_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=wpjjiStiwrIAX_0NMaj&edm=APU89FABAAAA&ccb=7-4&oh=af68c8a9b9d1ee8102803ad1cb5a5178&oe=615CD6B3&_nc_sid=86f79a,The game face goes on before the uniform. @usnikefootball,47k,955,8 years ago
492,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11232853_1666227390264198_1234198182_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Mi-uvO8C5eMAX9IDE-m&edm=APU89FABAAAA&ccb=7-4&oh=4476834c56688ce2507dd77a46b6d6b6&oe=615D5670&_nc_sid=86f79a,"Tonight, stars in the Australian sky will shine above Melbourne. But all eyes will be on #Federer. In his official nighttime Zoom Vapor 9 Tour colorway, hell look to light up the hard court.",52k,682,8 years ago
493,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11176014_908223232555006_1992121982_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=kI6eZyc2SoYAX-reK0a&edm=APU89FABAAAA&ccb=7-4&oh=456cd9547d33fd498c1225bd29b611b5&oe=615C5B5A&_nc_sid=86f79a,Maxed out. Step into the running revolution with the Air Max+ 2013. Available now in five colorways for men and women. #airmax,61k,833,8 years ago
494,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11232875_469755703173404_1803729138_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=I-inLFxeIxwAX8lgs6O&edm=APU89FABAAAA&ccb=7-4&oh=b1c779620d4464ed44f14c6febf8f84d&oe=615CDA2E&_nc_sid=86f79a,"Taking the inside out and the senses upside down, visible air debuted in 1987 and started a design revolution that continues today. You either evolve or fall back. Welcome to Engineered Mesh. The Air Max 1 is now lighter than ever. #airmax",46k,754,8 years ago
495,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11249943_1615444335340033_2031042892_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ql-8PL7WmZUAX8bo8Ch&edm=APU89FABAAAA&ccb=7-4&oh=fe4404fd5a308ddbad88f6e40b6519d7&oe=615D8D05&_nc_sid=86f79a,"Next on the tee, from Holywood Golf Club in Holywood, Northern Ireland, please welcome Rory McIlroy. @nikegolf",20k,274,8 years ago
496,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11232773_938981496123114_1745786342_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=gcyPPgPdXQUAX-eh_8b&edm=APU89FABAAAA&ccb=7-4&oh=b0d1b6c7187bbb33438cf051776b5f48&oe=615DAA96&_nc_sid=86f79a,This is where it starts. Where it ends is up to you. @usnikefootball,45k,554,8 years ago
497,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11230333_381368475405184_515751974_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=IsLrIJtPgpwAX9Rp_84&edm=APU89FABAAAA&ccb=7-4&oh=0302c054740ffd2af8703767db31e198&oe=615CC97B&_nc_sid=86f79a,Leaders play like theyve been there before. Even if they haven’t.,47k,774,8 years ago
498,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11236258_1019057561438067_394806296_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wUbEXRxQyB8AX-87sqg&edm=APU89FABAAAA&ccb=7-4&oh=47e5a39c50d72161bd183693603a6e2d&oe=615C37BF&_nc_sid=86f79a,Second halves are for finishing. Fast is faster. @usnikefootball,32k,732,8 years ago
499,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11208490_1443670155944267_430258043_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=fkD3e5rutUMAX9FyA8e&edm=APU89FABAAAA&ccb=7-4&oh=c93ebf22838f9b3e5d9d3babbcfe66a0&oe=615C2FD5&_nc_sid=86f79a,#getlacedup. Pick your line. Ride with confidence with @nikesnowboarding,42k,277,8 years ago
500,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11232530_1578587782429955_195597194_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SxeDWc4p9FQAX8-tyNy&edm=APU89FABAAAA&ccb=7-4&oh=562cc14fd9680071fa16973c67fc94e0&oe=615C1410&_nc_sid=86f79a,All roads lead to snow. #getlacedup with @nikesnowboarding,28k,166,8 years ago
501,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11249262_384780395056279_473689771_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jV6Q6N4XN_cAX89ylgK&edm=APU89FABAAAA&ccb=7-4&oh=0a07e438b2016d9e737449ce89efc3a5&oe=615C362C&_nc_sid=86f79a,High Tide in Miami. @usnikefootball rolls with Alabama.,44k,636,8 years ago
502,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11208584_1624234764455332_928073490_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=08VMmKDZ3kgAX_mZ8Ej&edm=APU89FABAAAA&ccb=7-4&oh=aacde2b602364c9e31d3238a7c009231&oe=615C425F&_nc_sid=86f79a,More snow. More style. Time to hit the mountain with @nikesnowboarding. #getlacedup,50k,781,8 years ago
503,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11208121_366942056848885_1546288503_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UvPaIhT7t3IAX_JUYF6&edm=APU89FABAAAA&ccb=7-4&oh=df2905c73515c19f6ad96eff6c4e3a08&oe=615D1C77&_nc_sid=86f79a,"Start Fast. Finish Faster.

A glimpse of the @usnikefootball Oregon Lunar Super Bad Pro.",41k,730,8 years ago
504,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/928820_380936895440797_1241897366_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=LVCBunYM5HMAX91Tf7d&edm=APU89FABAAAA&ccb=7-4&oh=56369a1df451235a3d451483c5adc0dc&oe=615D9843&_nc_sid=86f79a,First day. First run. Where do you want go? How will you get there? Who will you #makeitcount with in 2013?,37k,307,8 years ago
505,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11256830_515898928548712_1333600487_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0e_-kJDoj_sAX-SnPQ3&edm=APU89FABAAAA&ccb=7-4&oh=75ef75dbab1be5ceb1706d632e1489ea&oe=615D6008&_nc_sid=86f79a,No matter where you are. Make it today. Make it tonight. Make it tomorrow. Make it together in 2013. We will #makeitcount.,41k,182,8 years ago
506,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11226616_1439636179684609_242030297_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zFnl5FsJ3pkAX9aAM91&edm=APU89FABAAAA&ccb=7-4&oh=80e8d02e6b0a21e351b2a24abbfbde47&oe=615C48C1&_nc_sid=86f79a,"Celebrate the past. Focus on the future. 2012 was full of great memories, but there are more to make in 2013. How will you #makeitcount?",35k,259,8 years ago
507,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11230348_290060947784350_1056730758_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=h6d0liWUf4IAX_gb3YH&edm=APU89FABAAAA&ccb=7-4&oh=7bdf80d7b2d04f0a6371aebeee8c208d&oe=615CF8CA&_nc_sid=86f79a,The reflective Air Max+ 2013 Limited Edition. Run like the wind. Shine like the moon. All night long.,52k,1019,8 years ago
508,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11226800_103757656624797_1610870690_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ibKXi6pIV-4AX_Ln6Fg&edm=APU89FABAAAA&ccb=7-4&oh=c32f82cd5635b670f3e9864d8325b01f&oe=615CDA1C&_nc_sid=86f79a,Light up the longest night of the year with the Nike Running Hypershield collection. #solstice,38k,347,8 years ago
509,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11236261_1390594071268541_706972134_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Vih2uapWLtwAX_g6ZAv&edm=APU89FABAAAA&ccb=7-4&oh=bd35e07a56e15b11627f9246b85a9338&oe=615CBCD7&_nc_sid=86f79a,The Nike+ FuelBand. Track your movement. Express your style. All day. Every day. No one said fitness couldnt be fashionable. #nike #nikefuel,37k,522,8 years ago
510,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11244973_903568616374083_933483212_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-WARZImS7UAAX-BxTpJ&edm=APU89FABAAAA&ccb=7-4&oh=80e0fefe4061111be2bf1cc941b9f034&oe=615D1311&_nc_sid=86f79a,"Athletes dont just inspire our products, they inspire each other. We know @NikeSB pro @Sean_Malto draws inspiration from his hometown NFL team and favorite Bballer, @sniperjones35. To thank him for rolling through Nike World Headquarters we delivered a KC Chiefs Limited Impact Jersey and KDVs. What inspires you?",30k,418,8 years ago
511,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11205926_417865068383240_1773506054_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=WGltLcX77ToAX_3sMRO&edm=APU89FABAAAA&ccb=7-4&oh=c5e27cfa340fb576f7f04e959586f9bd&oe=615DB7FF&_nc_sid=86f79a,Elevate from #AF1 to #LF1. Take Force into the future. #keepitcoming,38k,856,8 years ago
512,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11241368_892834040755200_494455713_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=SYDMtamwQ70AX_shnSg&edm=APU89FABAAAA&ccb=7-4&oh=079b75c0eafb182fa4cfd11c819518d1&oe=615C69F6&_nc_sid=86f79a,Its not about replacing the past. Its about dominating the future. The Future of Force. #LF1 #keepitcoming,24k,219,8 years ago
513,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11208388_400368890151266_299337527_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yN4hYSjF2ScAX9QLNYg&edm=APU89FABAAAA&ccb=7-4&oh=f4c3e621398269051b21a25384de9c1a&oe=615C3DBF&_nc_sid=86f79a,1982 to 2012. 30 years of Force. Time to walk into the future. #LF1 #keepitcoming,27k,111,8 years ago
514,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11191233_1031682463527240_430539879_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=7AvOdzdfNMMAX_VCeGL&edm=APU89FABAAAA&ccb=7-4&oh=b634b240987d24764f070448e2578731&oe=615D103C&_nc_sid=86f79a,Rivals today. Teammates tomorrow. @usnikefootball brings a new look to a storied game. #ArmyNavy,40k,354,8 years ago
515,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11246521_1406585212997862_1806979973_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GKulACu02nMAX9J9VFI&edm=APU89FABAAAA&ccb=7-4&oh=7ae60e2047789a4b8b644bcb183ede55&oe=615D2A61&_nc_sid=86f79a,Every shoe tells a story. Five players united on a court. Five sides on a pentagon. Five corners on a star. The fifth @sniperjones35 signature shoe. Evolution is everything. #KDV #nike,52k,801,8 years ago
516,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11244515_942377585801880_1971616548_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=aL0ZrNuFudkAX9MOXyP&edm=APU89FABAAAA&ccb=7-4&oh=2d4bc671a044c2d73761c50e2f117e98&oe=615C54E3&_nc_sid=86f79a,From a legend to the next wave. The game is in good hands. @nikefootballs @njunior11,48k,575,8 years ago
517,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11202509_1593406514268344_1883621147_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hHToHnwSHMIAX-73Ql4&edm=APU89FABAAAA&ccb=7-4&oh=d91d3408b1e540b1da6a5ee5a775ea2d&oe=615CA8F2&_nc_sid=86f79a,Unwrap a world of competition with the Nike+ FuelBand. #nike #nikefuel,36k,509,8 years ago
518,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11195872_1061044733910396_1956242950_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=PPcdUUM1RI0AX_uMB5y&edm=APU89FABAAAA&ccb=7-4&oh=7146858c3c60ff3d0caee00f891d9aff&oe=615CBD98&_nc_sid=86f79a,Some shoes are unveiled; the Kobe 8 is unleashed.,43k,869,8 years ago
519,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11242521_1580065762258428_1535579107_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=oy26f0FAQaEAX-VXfB7&edm=APU89FABAAAA&ccb=7-4&oh=278a3de8693ba4e28ddaa421b13cbb70&oe=615CD673&_nc_sid=86f79a,"At an undisclosed location in Los Angeles, the Black Mamba is always on full alert.",30k,415,8 years ago
520,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11192733_804555566296781_1349525235_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=inrmXtmy-g0AX_XEY6d&edm=APU89FABAAAA&ccb=7-4&oh=5785d75c1fc1f017fe7558a4b208b67d&oe=615CA03C&_nc_sid=86f79a,The CJ81 Elite TD: Engineered to the Exact Specifications of the Defense Destroyer. Brought to you by @usnikefootball #fastisfaster,32k,378,8 years ago
521,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11208618_553737998101056_1909588363_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3Y7PkCLfMokAX_X4ASG&edm=APU89FABAAAA&ccb=7-4&oh=da4f583e95b8327c86bcf934301bce87&oe=615D423E&_nc_sid=86f79a,The Nike GS2 sports a bio-based traction plate with a minimalist diamond-silhouetted spine for optimal flex and agility. Maximize speed. #nike #football #soccer #GS2Squad,31k,351,8 years ago
522,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-15/e15/11230372_418496478332149_623066492_n.jpg?_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=sauyKQ5CgH4AX_22v7t&edm=APU89FABAAAA&ccb=7-4&oh=b6cab3287d4608b474a7760e4e2b5b53&oe=615D1166&_nc_sid=86f79a,"Introducing the second generation of the Nike Green Speed boot. Our lightest, fastest and most environmentally friendly boot ever. #nike #football #soccer #GS2Squad",34k,609,8 years ago
523,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11205642_366543613551173_1660984153_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KtitDcY79kwAX9XBSus&edm=APU89FABAAAA&ccb=7-4&oh=f1e2fbd3980a5a7c3e1ee88ad471e6c5&oe=615C8300&_nc_sid=86f79a,What cold weather? Nothing stops Bears fans from earning #NikeFuel. #fuelcheck #nike #donthibernate,28k,448,8 years ago
524,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-15/e15/11232485_458307064331938_1773547074_n.jpg?_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=G-nqp5o_u24AX8v9Byl&edm=APU89FABAAAA&ccb=7-4&oh=58e7126c30ac94f71000514c0a71c8cc&oe=615D28FA&_nc_sid=86f79a,"When youre on the Monsters of the Midways turf, you have to train hard like the Bears. The field was frigid but these ladies brought the heat with a football-inspired #NTC workout. #nike #nikechicago",19k,220,8 years ago
525,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-15/e15/11195815_1596744907235047_2057659978_n.jpg?_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=euV60d4zNn4AX9hTvUh&edm=APU89FABAAAA&ccb=7-4&oh=2d8cb01d67039c484b3734dfb1afd53a&oe=615D268C&_nc_sid=86f79a,"The #CR7 Nike Mercurial Vapor VIII combines two pieces of glass fiber to forge a single sole plate, increasing flexibility and responsiveness. Find explosive speed. #nike #mercurial #football #soccer #cristiano",46k,1122,8 years ago
526,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-15/e15/11208496_1432984393671298_1741541865_n.jpg?_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=j7NsO7Wy6OsAX_z0Z2Y&edm=APU89FABAAAA&ccb=7-4&oh=ad8ee5481d44a6a92b274067df0831b1&oe=615D40F4&_nc_sid=86f79a,"The #CR7 Mercurial Vapor VIII. Track spike-inspired fit. Superior touch. Explosive traction. A boot so light, so brave, it could only be for Cristiano Ronaldo. #nike #mercurial #football #soccer #cristiano",37k,827,8 years ago
527,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-15/e15/11195819_455646597942037_1539237900_n.jpg?_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=wlZZjPDkaRsAX88r-O7&edm=APU89FABAAAA&ccb=7-4&oh=6960e40732b2160d2664fdc08ad96a03&oe=615D9986&_nc_sid=86f79a,"The advantage of speed, on fire. The Nike Tennis Flame Pack Collection featuring the Nike Zoom Vapor 9 Tour, Nike Air Max Courtballistic 4.3 and Nike Zoom Breathe 2K12. Available at Nike.com. #nike #tennis",22k,352,8 years ago
528,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11190311_908969192497366_231603959_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_qTUDFrh6G0AX_LbMdL&edm=APU89FABAAAA&ccb=7-4&oh=423f2808875951b701eec31eda0308d7&oe=615DAE5D&_nc_sid=86f79a,Sundays are for salsa dancing. #fastisfaster #nike #nfl,34k,638,8 years ago
529,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11190863_645729278891611_279096261_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-op1gjs9d7kAX_evxW3&edm=APU89FABAAAA&ccb=7-4&oh=2151fbe4e8f5f5997ae52407a70e78e6&oe=615DD5F4&_nc_sid=86f79a,Salute to Service. Look out for these @usnikefootball gloves on the field today. #nfl #nike #fastisfaster,33k,294,8 years ago
530,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11203411_880756445331000_1774144881_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sPWK1ci3W6wAX8LBHnH&edm=APU89FABAAAA&ccb=7-4&oh=98d3aa2383406b88942ee861d15c1a02&oe=615CE90E&_nc_sid=86f79a,Friday night. Playoffs. Play fast or go home. #fastisfaster,31k,352,8 years ago
531,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11193090_1441680816144505_246891534_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=u9JkyCKuS0UAX_tRF9M&edm=APU89FABAAAA&ccb=7-4&oh=1c7b380b05e824e9654f14f191ee7a06&oe=615C5420&_nc_sid=86f79a,Champions win anywhere. Silence the crowd. Heres what @kingjames is rocking on the road this season. The LeBron X+ Pressure. Gear up. #nike #LeBronX #nikeplus,29k,454,8 years ago
532,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11208529_289456817845133_1189774632_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=oDZViAzL6MUAX8WucQR&edm=APU89FABAAAA&ccb=7-4&oh=4cfb8bd01e6be8d314e0e568801f09b2&oe=615D5A3E&_nc_sid=86f79a,#fuelcheck: How much #nikefuel did you rack up today? Share and compare. #nike #nikeplus,18k,278,8 years ago
533,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11176536_1580940625490760_939385776_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=T8kGFrTBbEMAX-kcTws&edm=APU89FABAAAA&ccb=7-4&oh=3fc7dc2a25c6cdbd0bd5d7d09945aec4&oe=615C53BA&_nc_sid=86f79a,Rock Ice. Fuel up. The Nike+ FuelBand: Available now at Nike.com in Black Ice and White Ice. #nike #fuelband #nikefuel #nikeplus,29k,440,8 years ago
534,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11187113_439324296236355_2135588472_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=39qpX04isVgAX8Skt_a&edm=APU89FABAAAA&ccb=7-4&oh=996252d2f392dd551949c34e92a57208&oe=615CE3F1&_nc_sid=86f79a,"After reaching the summit, LeBron James is laced up and ready for another run. @kingjames #nike #LeBronX",34k,638,8 years ago
535,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11192962_902148999841717_607051715_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ago3rjUjdxQAX-frz9J&edm=APU89FABAAAA&ccb=7-4&oh=8b79fa7586a7e5a63d223ff05f8399b3&oe=615D352B&_nc_sid=86f79a,"As the banner is raised in South Beach, one message says it all. @kingjames #nike #LeBronX",16k,91,8 years ago
536,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11191346_1575349979421484_394972935_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BRu_CxlpYQIAX8X0p9e&edm=APU89FABAAAA&ccb=7-4&oh=9fe0cc3693f741c13e440275c3b596ca&oe=615CB2FB&_nc_sid=86f79a,Raise awareness. Raise your game. #BCA @usnikefootball,40k,481,8 years ago
537,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11191435_816432448431691_150366315_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HZpL7AG6A5oAX_Al-e3&edm=APU89FABAAAA&ccb=7-4&oh=a43c6331d194f9cdd4c9056817812cdf&oe=615D2EC8&_nc_sid=86f79a,"Fast is faster. From one marathon to another, the NFL season is just heating up. Big game to finish off a big weekend in S.F. @usnikefootball @49ers #nfl",21k,452,8 years ago
538,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11117207_1642785685953573_312167672_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=pYFGj2QrusgAX88egMh&edm=APU89FABAAAA&ccb=7-4&oh=0ce2653f740068e912deb9ae0761ce4e&oe=615C69DB&_nc_sid=86f79a,Goal met. Tiffany &amp; Co. finishers necklace earned. This Nike Womens Marathon was one for the books. #runnwm #nike #running #marathon #nikeplus #nikefuel,33k,540,8 years ago
539,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11190822_1837172169841513_1219011520_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=3pHR_AqrAxAAX_MWi_F&edm=APU89FABAAAA&ccb=7-4&oh=800b7c3d607cdd32f260ad8711093a3b&oe=615CCF83&_nc_sid=86f79a,"Ladies feast your eyes on this years NWM Tiffany finisher necklace. You earned it, now rock it. #runnwm #nike #running #marathon #nikeplus",21k,369,8 years ago
540,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11203397_825868410801483_1015234299_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=x_ZwneBSwhQAX-8Xz8F&edm=APU89FABAAAA&ccb=7-4&oh=f4417303d1da95bea188a80ed6605714&oe=615D1738&_nc_sid=86f79a,"The cheers get louder as the NWM racers get closer. With the Nike+ SportWatch GPS, she knows its time for the home stretch. #runnwm #nike #running #marathon #nikeplus",9k,49,8 years ago
541,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11205730_847797638625779_1940111773_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1po5DXX9VUYAX9x9QtC&edm=APU89FABAAAA&ccb=7-4&oh=130de908a278bd3e953bb5a73ab67fcc&oe=615C9960&_nc_sid=86f79a,This race isnt just about running. The NWM runners cruise past the halfway point with smiles on their faces. #runnwm #nike #running #marathon #nikeplus,12k,81,8 years ago
542,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11199435_1612276579058638_642744391_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=E9upTx5SzcAAX-N_gwq&edm=APU89FABAAAA&ccb=7-4&oh=38f646d16d20ce63b7bd4d81903ba41a&oe=615D3809&_nc_sid=86f79a,Need a new sports bra? This race has you covered just past mile 6.5 at the NWM Bra Exchange. #runnwm #nike #running #marathon #nikeplus,12k,134,8 years ago
543,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11192892_1636190036614629_684962428_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iGeJAkGWsOYAX_skzOj&edm=APU89FABAAAA&ccb=7-4&oh=89724a99ea0a3cbe395cf84fe9f27ef7&oe=615D3898&_nc_sid=86f79a,Up the hill and into the fog. The NWM racers continue to push themselves towards the finish line. #runnwm #nike #running #marathon #nikeplus,19k,200,8 years ago
544,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/11184661_373702366170899_1673457229_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=7pFOqxXtRIwAX_LDhMs&edm=APU89FABAAAA&ccb=7-4&oh=16beeeb5e613ab86a6e534579cab0a66&oe=615D4EFC&_nc_sid=86f79a,Nothing like a live choir singing you through mile one. Welcome to the Nike Womens Marathon. #runnwm #nike #running #marathon #nikeplus,16k,106,8 years ago
